id,label,name,new_name,phone,dist,address,descriptions,products,process,node_type,group,group_name,prod,Keyword
416,신세계 조명 전시장,신세계 조명 전시장,신세계조명상사,2265-2664~5,종로구,청계천로 181,,"조명,LED,LED조명",,상점,,NA,NA,NA
417,신웅정밀,신웅정밀,,2277-2866,중구,을지로15길 26,"선반, 밀링, 용접, 철 구조물, 각종 후레임, 인테리어물","인테리어제품,인테리어집기,프레임","선반밀링,용접",상점,,NA,NA,NA
418,신응공업사,신응공업사,신용공업사,"2265-6479, 272-9278",중구,창경궁로5길 32,"프레스, 절곡, 금형제작, 알곤용접, 케이스, 밀링, 선반",각종케이스,"프레스,절곡,선반밀링,아르곤 용접,금형",상점,,NA,NA,NA
419,신일볼트,신일볼트,,2269-6192,종로구,종로 170,"볼트, 너트","볼트,너트",,상점,,NA,NA,NA
420,신일아크릴,신일아크릴,,"2267-7688, 2265-0674",중구,창경궁로5길 12,"PVC가공, 아크릴판촉물, 아크릴 가공, 아크릴 BOX, 레이저가공, 학생작품, 특수가공, 실크인쇄","아크릴,아크릴박스,PVC","레이저가공,CNC,인쇄",상점,,NA,NA,NA
421,신일전업사,신일전업사,정원,2272-1012~2,종로구,창경궁로 83-1,"전기자재, 배선기구, 형광등, 전자안정기","전기자재,배선기구,안정기",,상점,,NA,NA,NA
422,신진벤딩,신진벤딩,신진철강,2275-0188,중구,창경궁로5길 21,"파이프, 앵글, H빔, 벤딩",파이프,,상점,,NA,NA,NA
423,신진쟌넬,신진쟌넬,귀금속백화점,2273-6472,중구,창경궁로5다길 5-1,"신주잔넬, 스텐잔넬, 갈바잔넬, 통신주, 고무스카시(EVA), 알미늄쟌넬, 두랄무민 가공, LED채널용 모듈판매","갈바잔넬,신주잔넬,알루미늄잔넬(알미늄쟌넬),LED,LED조명",,상점,,NA,NA,NA
424,신진정공,신진정공,,010-4214-1433,종로구,청계천로 162,베어링,금속제작물,선반밀링,상점,,NA,NA,NA
425,신진정밀조각,신진정밀조각,,"2273-7811, 2273-7818",중구,을지로15길 18 ,"절삭, 측정, 전동, 에어, 용접 공구도매 전문",금속제작물,조각,상점,,NA,NA,NA
428,신흥 고물상,신흥 고물상,,011-9718-2795,중구,창경궁로5나길 13,고물 수집,이륜차,,상점,,NA,NA,NA
429,신흥귀금속,신흥귀금속,거성종합기획,2276-0395,종로구,종로 170,"인테리어조명, LED조명, 주택조명, 산업조명",예물,,상점,,NA,NA,NA
430,신흥산업사 직매점,신흥산업사 직매점,,"2275-8224, 2267-2556",중구,창경궁로5길 6,"미싱판, 다리도소매, 밴드나이프","미싱,미싱부속",,상점,,NA,NA,NA
431,신흥전기(2F),신흥전기(2F),,265-3501,중구,청계천로 166-1,각종조명기구,조명,,상점,,NA,NA,NA
432,아세아특수펌프,아세아특수펌프,,"2279-5888, 2277-4638",중구,청계천로 168,"수중펌프, 순환펌프, 스텐펌프, 브로와, DC모터펌프, 오일기어펌프, 진공펌프, 특수모터펌프 판매 수리, 모터 수리, 급수펌프, 배수펌프","펌프,순환펌프,수중펌프,모터펌프,진공펌프,배수펌프",,상점,,NA,NA,NA
433,아이디어 전자,아이디어 전자,성용케이엔에스㈜,"2266-3478, 2277-3478",종로구,종로26길 22,"고미(LED, FND), DSC(씨미스타) 대리점","PCB,반도체",회로설계,상점,,NA,NA,NA
434,안양아크릴,안양아크릴,한양아크릴,2268-7263,중구,충무로 62-1,"아크릴 특수가공, 실크인쇄, BOX가공전문, 조명카바","아크릴,BOX",인쇄,상점,,NA,NA,NA
435,알파전기,알파전기,,070-8838-0088,중구,을지로17길 7-6,"전기, 통신, 소방, 안전용품","전기자재,통신부품",,상점,,NA,NA,NA
436,약산이앤씨,약산이앤씨,이전?(일산),2278-4053,중구,청계천로 170-1,"CCTV전문점, 무전기, 통신공사",CCTV,,상점,,NA,NA,NA
437,에이플라이팅,에이플라이팅,,2261-5001,중구,을지로 165-1,각종 조명기구 도/소매,조명,,상점,,NA,NA,NA
438,엔터 레이져,엔터 레이져,,2276-1286,중구,창경궁로 67-7,"아크릴, 우드, 악세사리 디자인 및 컷팅, 자개, 소뿔, 너트단추 가공, 공장직영","아크릴,우드",,상점,,NA,NA,NA
439,영 실크,영 실크,,2277-6710,중구,창경궁로5길 20,"PC-PVC명판, 철판, 아크릴인쇄","명판,아크릴",인쇄,상점,,NA,NA,NA
440,영광정밀,영광정밀,,2272-8972,중구,을지로17길 25,밀링 가공,금속제작물,선반밀링,상점,,NA,NA,NA
441,영광조각,영광조각,,010-5412-8139,중구,창경궁로5다길 40,"테이프, 접작체","작품상담,금속제작물",조각,상점,,NA,NA,NA
442,영도LED라이팅,영도LED라이팅,영도전자산업,2263-3080,종로구,청계천로 159,"사우나, 수영장장비, 분수노즐, 스피링쿨러, 부스터펌프, 입형펌프수중펌프, 산업용노즐, 배관자재","조명,LED,LED조명",,상점,,NA,NA,NA
443,영동기술산업,영동기술산업,폐업,2274-6110,중구,청계천로 174-1,"사우나, 수영장장비, 분수노즐, 스피링쿨러, 부스터펌프, 입형펌프수중펌프, 산업용노즐, 배관자재","펌프,부스터펌프(부스타펌프),수중펌프",,상점,,NA,NA,NA
444,영신상사,영신상사,폐업,581-2417,중구,창경궁로 62,"선풍기, 온풍기",선풍기,,상점,,NA,NA,NA
445,영신주물,영신주물,기진전업사,2273-8451,중구,을지로15길 16-6,LED조명,금속제작물,주물,상점,,NA,NA,NA
446,영신카본,영신카본,,2279-3491,종로구,종로22길 29,"인쇄기 카본, 매커니칼 씰, 각종 카본 및 홀더 제작전문",폴리카보네이트(렉산),,상점,,NA,NA,NA
447,영진,영진,,"2269-4042, 2269-4041",중구,을지로15길 26,"아크릴, P.V.C, 아세탈 가공전문","아크릴,PVC",인테리어시공,상점,,NA,NA,NA
448,영진기업,영진기업,수현종합특수비닐,279-5240,중구,창경궁로 65-2,"프레스 단조, 금은뱃지, 박클 메달단조",배지,단조,상점,,NA,NA,NA
449,영진컴퓨터조각,영진컴퓨터조각,,2269-5697,중구,을지로15길 15,"AL조각 및 가공, 아크릴 명판, 실크인쇄, 부식","알루미늄,명판","조각,인쇄,부식",상점,,NA,NA,NA
450,영특수조명(2F),영특수조명(2F),,2268-0285,중구,창경궁로5가길 35,"무대조명, 효과기기, 수입제조",무대조명,자수,상점,,NA,NA,NA
451,"예스조명(2, 3F)","예스조명(2, 3F)",,2266-4025~7,중구,청계천로 172,"LED투광기, 태양광조명, 지층용, 수층용, 잔디용, 공원용, 경관조명전문","LED,LED조명,태양광조명,경관등",,상점,,NA,NA,NA
452,오성산업,오성산업,,2271-0334~5,중구,을지로 167-4,"명판전문업체, 실크스크린, 정밀부식, 아노다이징, 기능성표면처리, 금속옵셋, 다이아컷팅, 프레스가공, 미라클인쇄",명판,"인쇄,부식",상점,,NA,NA,NA
453,오토닉스,오토닉스,광원전기,2274-2111,종로구,종로22길 19,OMRON 판매장,전기자재,,상점,,NA,NA,NA
454,올 LED,올 LED,,2269-0883,중구,창경궁로 57,LED바 주문제작,"LED,LED조명",,상점,,NA,NA,NA
455,우노,우노,우노도기,2285-6547,중구,을지로 171,"타일, 도기","타일,도기",,상점,,NA,NA,NA
456,우리금속,우리금속,라미타일도기,"2267-4599, 011-9565-4599",중구,을지로33길 39,"행가, 쇼케이스, 학생작품","행거,쇼케이스",,상점,,NA,NA,NA
457,우리바퀴,우리바퀴,거성특수조명,2278-4053,중구,청계천로 170-1,운반차 제작,운반차,,상점,,NA,NA,NA
458,우영상사,우영상사,폐업,"2277-4597~8, 2268-7377~8",중구,창경궁로 53,"위생도기, 타일","타일,도기","조각,CNC,인쇄,금박",상점,,NA,NA,NA
459,우주자석,우주자석,,2277-9555,중구,충무로 74,"희토류자석, 네오디움자석, 사마륨자석, 알니코자석, 페라이트자석, 고무자석, 각종 자석응용기계","각종자석,네오디움자석,사마륨자석,알니코자석,희토류자석,페라이트자석",,상점,,NA,NA,NA
460,운영테크,운영테크,,"275-8430, 279-3868",중구,을지로17길 23,"타일, 도기","타일,도기",,상점,,NA,NA,NA
461,원룩스,원룩스,,2272-5300,중구,을지로 155,각종 조명,조명,,상점,,NA,NA,NA
462,유성볼트,유성볼트,,2269-9933,중구,을지로 149-3 ,자재,"볼트,너트",,상점,,NA,NA,NA
463,유신라미네이트(주),유신라미네이트(주),엘지인테리어조명,"266-8418, 267-6693",중구,을지로17길 25,"배크라이트판, 수입절연물, MC, 나이론판, 봉","베이클라이트(배크라이트),MC나일론",,상점,,NA,NA,NA
464,유원LED라이팅,유원LED라이팅,폐업,2275-2215~8,종로구,청계천로 175,LED제작,"LED,LED조명",,상점,,NA,NA,NA
465,유창전기,유창전기,일손수세라믹,"2272-4422, 2272-4428",종로구,청계천로 173,"환풍기, 선풍기, 송풍기, 모타, 닥트, 부자재","선풍기,송풍기,모터",,상점,,NA,NA,NA
466,유풍중원,유풍중원,우노도기,"2274-3885, 2272-7208,",중구,을지로17길 22,"특고압변전자재, 외신자재, 애자류","애자,외선자재",,상점,,NA,NA,NA
467,은성 LED,은성 LED,,2272-2092,중구,을지로19길 31,"LED, 아담터","LED,어댑터",,상점,,NA,NA,NA
468,을성고무상사,을성고무상사,을성유리고무상사,2266-7430,중구,충무로 68-1,"산업용 유리, 고무","유리,고무",,상점,,NA,NA,NA
469,을지LED라이팅,을지LED라이팅,대우알미늄,"2272-3269, 010-3899-6545",중구,창경궁로 55-2,"LED조명, LED모듈, LED전광판, LED투광기, LED주문제작, SMPS, 특수조명, 학생작품","LED,LED조명,조명",,상점,,NA,NA,NA
470,을지모타,을지모타,건우전기,2263-6696,종로구,청계천로 164,(주)을지전기 청계천 총대리점,"모터,감속모터,기어드모터,모터부품(모타펌프)",,상점,,NA,NA,NA
471,을지볼트,을지볼트,,2273-3227,중구,을지로 161-4,"조명, 인테리어부속, CNC 가공","조명,인테리어제품,인테리어집기,인테리어부품",CNC,상점,,NA,NA,NA
472,을지상회,을지상회,,"2266-0587, 010-6268-0587",중구,장충단로13길 43,"동, 신주 비철금속 일절","신주,비철금속",,상점,,NA,NA,NA
475,이안시스템,이안시스템,,2263-2631,종로구,돈화문로2길 11,SIEMENS 자동화 SYSTEM,"각종공구,인테리어부품,기어,아크릴",선반밀링,상점,,NA,NA,NA
476,이화금속(주),이화금속(주),유한철제,2274-5966,중구,을지로 153-3,"로타리연마, CNC 가공 명판",명판,"연마,CNC",상점,,NA,NA,NA
477,이화석유화학,이화석유화학,,2268-6268,중구,을지로19길 24,"테이프, 접작체","테이프,접착제",,상점,,NA,NA,NA
478,이화전기,이화전기,,070-7434-1020,중구,을지로19길 5,"각종전선 및 배선기구, 형광등, 기구, 삼파장램프","전선,배선기구,조명,삼파장램프",,상점,,NA,NA,NA
479,이화전기조명,이화전기조명,대호기어공사,2266-0025,종로구,청계천로 173,"수입특수램프, OSRAM, 내외선자재","수입특수램프,외선자재",,상점,,NA,NA,NA
480,익산정밀공업사,익산정밀공업사,산림상회,2274-7096,종로구,종로24길 7,공기계류 부품가공 및 제작,부품,,상점,,NA,NA,NA
481,인터영,인터영,진흥열쇠공구,279-0490,중구,을지로19길 38,영상음향기기전문,음향기기,,상점,,NA,NA,NA
482,인화전기,인화전기,,267-8200,,,"수배분전반, 각종BOX제작, 큐비클형, MCC,","수배분전반,BOX",,상점,,NA,NA,NA
483,일승정밀,일승정밀,성진금속,2278-1054,중구,창경궁로5길 37,"선반, 밀링가공, 전자금형, 고무금형",금속제작물,"금형,선반밀링",상점,,NA,NA,NA
484,일영세라믹,일영세라믹,동근사,2272-2787~8,중구,을지로 141 ,"도기, 타일","도기,타일","조각,금형",상점,,NA,NA,NA
485,일영유리상사,일영유리상사,,"2266-9263, 2272-8552",중구,창경궁로5다길 14,유리 센딩,유리제품,샌딩,상점,,NA,NA,NA
486,자유케블판매(주),자유케블판매(주),우리스카시,2278-5566,중구,창경궁로5가길 35,각종 케이블,케이블,,상점,,NA,NA,NA
487,전광전기제작소,전광전기제작소,,2266-8364,중구,을지로15길 16-11,"수배전반, 분전반","수배분전반,분전반",절단,상점,,NA,NA,NA
488,전당포 정원,전당포 정원,정원,2266-0770,종로구,종로 166-1,귀금속전문점,"순금,시계,예물",,상점,,NA,NA,NA
489,정밀전기조명,정밀전기조명,,2266-9898,중구,창경궁로5길 27,"LED LAMP, 각종 전구, 조명","LED,LED조명,조명","절단,절곡,",상점,,NA,NA,NA
490,정밀조명,정밀조명,,"2266-9898, 010-8357-1034",중구,을지로17길 32 ,"공장등, 인테리어, LED, 조명제작상담","LED,LED조명,인테리어조명",,상점,,NA,NA,NA
491,정신금속상사,정신금속상사,,"266-2342, 272-7060",중구,을지로 151-1,비철금속,비철금속,"아르곤 용접,아크용접",상점,,NA,NA,NA
492,정우펌프제작소,정우펌프제작소,세운종합기획,2278-5995,중구,창경궁로5다길 8-8,배수 및 오수 펌프,"배수펌프,오수펌프,펌프",인쇄,상점,,NA,NA,NA
493,제원전기상사,제원전기상사,,272-0201~3,중구,을지로17길 11,"조립식단자대, CTT, PTT","CTT,PTT",레이저가공,상점,,NA,NA,NA
494,제일정공,제일정공,,"2285-2821, 010-5386-7436",중구,을지로 167-4,"선반, 밀링가공, 기계제작 ",금속제작물,선반밀링,상점,,NA,NA,NA
496,조명매니아(2F),조명매니아(2F),,2261-3500,중구,청계천로 166-1,"수입조명, 인테리어조명","조명,인테리어조명",,상점,,NA,NA,NA
497,조명보라,조명보라,이전(원남동),2273-0248,중구,을지로19길 33,"인테리어조명, LED조명, 주문제작","조명,LED,LED조명,인테리어조명",,상점,,NA,NA,NA
498,조은LED,조은LED,대풍조각,2268-5822,종로구,종로28길 5,"매달, 벳지 공장 직영, 금은 코인금형","조명,LED,LED조명",금형,상점,,NA,NA,NA
499,조은LED 창고,조은LED 창고,해오름사인,"010-3113-6990, 010-3787-2040",중구,창경궁로 53,"회사내부사인, 인포메이션간판, 안내판, 주물간판, 전시장내부사인, 문자스카시, LED간판","조명,LED,LED조명",스카시,상점,,NA,NA,NA
500,종로4가 귀금속 도매 백화점,종로4가 귀금속 도매 백화점,귀금속백화점,"2275-3635, 2278-3637",종로구,종로 170-1,생산자 직영판매,"순금,시계,예물",,상점,,NA,NA,NA
501,종성볼트사,종성볼트사,,2266-2588,중구,창경궁로5길 10,"각종 볼트, 넛트",볼트,"프레스,부식,코팅",상점,,NA,NA,NA
502,주식회사 태경기전,주식회사 태경기전,폐업,"2265-7555, 2269-5668~9",중구,을지로17길 24,현수막 실사출력,전기자재,,상점,,NA,NA,NA
503,"주영도기, 타일","주영도기, 타일",,2268-1921~2,중구,을지로 137-1,"도기, 타일","도기,타일","레이저가공,CNC,인쇄",상점,,NA,NA,NA
504,주영산업기계(주),주영산업기계(주),,"2273-6126, 2273-6208",중구,창경궁로5길 10,"공업용미싱도매, 각종수입미싱 취급점",미싱,아르곤 용접,상점,,NA,NA,NA
505,주원특수미싱,주원특수미싱,,2271-1755,중구,창경궁로5가길 9,"포스타 전문, 가발미싱, 부속전문","미싱,미싱부속",아르곤 용접,상점,,NA,NA,NA
506,중앙금속,중앙금속,,"2277-5054, 2277-5084",중구,창경궁로5길 31,"알미늄판/봉, 절단가공","금속제작물,비금속제작물",절단,상점,,NA,NA,NA
507,중앙이엔씨,중앙이엔씨,중앙 ENC,2265-2993,종로구,돈화문로2길 5,"PC-PVC명판, 철판, 아크릴인쇄","명판,아크릴",인쇄,상점,,NA,NA,NA
508,중앙특수조명(2F),중앙특수조명(2F),,"2272-1431, 2272-1432, 2272-1433",중구,청계천로 180,"LED특수조명 제조 직판, 도소매","LED,LED조명",,상점,,NA,NA,NA
509,지엔라이팅,지엔라이팅,,2277-2233,중구,청경궁로5길 32,"조명, 전구, 매입등","조명,전구",인쇄,상점,,NA,NA,NA
